"cityName","UdiseCode","SchName","SchMgmt","SchCat","DistrictCode","BlockCode","BlockName","ClusterCode","ClusterName","VillageCode","VillageName","SchLocation","BldStatus","No_Bldg_Blks_Sch_Tot","Pucca_Bldg","Part_Pucca","Kuchcha_Bldg","Tent","Dilap_Bldg","Bldg_UnderCons","BoundWall_Type","Clsrm_UsedforInstPurp","Clsrm_UnderCons","Clsrm_DilapCond","Clsrm_InstPurp_Pre-Pri","Clsrm_InstPurp_Pri","Clsrm_InstPurp_UprPri","Clsrm_InstPurp_Sec","Clsrm_InstPurp_HighSec","OtherRooms","Pucca_GudCond","Pucca_MinRep","Pucca_MajRep","PartPucca_GudCond","PartPucca_MinRep","PartPucca_MajRep","Kuchcha_GudCond","Kuchcha_MinRep","Kuchcha_MajRep","Tent_GudCond","Tent_MinRep","Tent_MajRep","LandAvail_Exp_SchFacl","HT/Princ_SepRoom_Avail","SchToilet","Toilet_ExclCWSN_B_Tot","Toilet_ExclCWSN_B_Func","Toilet_ExclCWSN_G_Tot","Toilet_ExclCWSN_G_Func","Toilet_CWSN_B_Tot","Toilet_CWSN_B_Func","Toilet_CWSN_G_Tot","Toilet_CWSN_G_Func","Urnl_B_Tot","Urnl_B_Func","Urnl_G_Tot","Urnl_G_Func","Toilet_RunWat_B","Toilet_RunWat_G","Urnl_RunWater_B","Urnl_RunWater_G","HandwashFac_Toilet/Urnl","IncerAvail_GToilet","DrnkWater_Avail","HandPump_Avail","HandPump_Func","ProtWell_Avail","ProtWell_Func","UnprotWell_Avail","UnprotWell_Func","TapWater_Avail","TapWater_Func","Pkg/BtldWater_Avail","Pkg/BtldWater_Func","OthrDrnkWaterSrc_Avail","OthrDrnkWaterSrc_Func","WaterPurf/RO","WaterQltyTesting","RainWaterHarv","HandwashFac_After_Meal","No.ofWashPnts","Elect_Con","SolarPnl","Library","Lib_Books","Lib_NCERT","BookBank","BookBank_Books","BookBank_NCERT","ReadingCorner","No.OfBooks_RC","FTLibrarian","Nwsp/Mag","Playgrnd_Fac","SchlArrngmt_Playing","MdlCheckup _LstYr","Med_Check_Cond_LastYear","De-Worming_Tblt","Iron&FolicAcid_Tblts","RampAvail","Avail_Hand-Rails_Ramp","Spcl_Educator_Avail","Kitc_Gard_Avail","EachClsRms_Dustbin","Toilet_Dustbin","Kitchen_Dustbin","StudNo_Fur","School Type","C0B","C0G","C1B","C1G","C2B","C2G","C3B","C3G","C4B","C4G","C5B","C5G","C6B","C6G","C7B","C7G","C8B","C8G","C9B","C9G","C10B","C10G","C11B","C11G","C12B","C12G","total","Tot B_0-12","Tot G_0-12","teachers","classrooms","enrol less than 10","more than 100","more than 50"
"Pune","27251600653","NATIONAL PUBLIC SCHOOL","27","3","2725","272516","Bibwewadi","2725160006","Bibwewadi CRC No. 26","272516006","KATRAJ","2-Urban","2-Rented","1","0","1","0","0","0","1","1-Pucca","18","0","0","3","7","6","2","0","4","0","0","0","18","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","6","6","6","6","1","1","1","1","7","7","6","6","6","6","7","6","1-Yes","1-Yes","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","1-Yes","1-Yes","8","1-Yes","2-No","1-Yes","2500","200","1-Yes","700","150","1-Yes","1","2-No","1-Yes","1-Yes","NA","1-Yes","2","1-Complete(Two doses)","2-No","1-Yes","1-Yes","1- Dedicated","1-Yes","1","1-Yes","1-Yes","456","3-Co-educational","59","39","49","21","3","2","3","3","0","2","3","0","0","1","0","2","0","1","0","0","0","0","0","0","0","0","90","117","71","12","18","0","0","1"
"Pune","27251600654","NEW ANGELS SCHOOL","27","2","2725","272516","Bibwewadi","2725160004","Bibwewadi CRC No. 24","272516006","KATRAJ","2-Urban","2-Rented","2","2","0","0","0","0","0","1-Pucca","15","0","0","0","11","4","0","0","2","15","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","5","5","5","5","1","1","1","1","4","4","4","4","6","6","4","4","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","1-Yes","1-Yes","1-Yes","2-No","2-No","1-Yes","3","1-Yes","3-Yes , but not functional","1-Yes","1200","0","2-No","0","0","1-Yes","1","1-Yes","1-Yes","1-Yes","NA","1-Yes","2","3-Not Given","2-No","1-Yes","1-Yes","2-At Cluster level","1-Yes","1","1-Yes","1-Yes","601","3-Co-educational","0","0","82","66","71","58","53","52","41","36","28","19","18","17","25","16","9","10","0","0","0","0","0","0","0","0","601","327","274","17","15","0","1","1"
"Pune","27251600655","JAHNVI ENGLISH  SCHOOL","27","2","2725","272516","Bibwewadi","2725160006","Bibwewadi CRC No. 26","272516006","KATRAJ","2-Urban","1-Private","12","0","0","12","0","0","0","7-Partial","12","0","0","3","5","4","0","0","1","0","0","0","0","0","0","12","0","0","0","0","0","1-Yes","1-Yes","1-Yes","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","3-Yes , but not functional","2-No","2-No","1-Yes","6","1-Yes","2-No","1-Yes","100","0","2-No","0","0","2-No","0","2-No","1-Yes","1-Yes","NA","2-No","0","NA","NA","2-No","NA","3-No","1-Yes","1","1-Yes","1-Yes","97","3-Co-educational","10","13","6","2","7","1","6","4","8","5","8","0","8","3","7","1","4","4","0","0","0","0","0","0","0","0","74","64","33","8","12","0","0","1"
"Pune","27251600656","NEW OXFORD ENGLISH SCHOOL","27","2","2725","272516","Bibwewadi","2725160006","Bibwewadi CRC No. 26","272516006","KATRAJ","2-Urban","2-Rented","16","16","0","0","0","0","0","1-Pucca","16","0","16","3","5","8","0","0","16","16","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","3","3","3","3","1","1","1","1","2","2","2","2","0","0","0","0","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","1-Yes","1-Yes","4","1-Yes","2-No","1-Yes","45","0","1-Yes","0","0","1-Yes","1","1-Yes","1-Yes","1-Yes","NA","1-Yes","3","3-Not Given","2-No","1-Yes","1-Yes","1- Dedicated","2-No","1","1-Yes","1-Yes","200","3-Co-educational","40","37","13","18","21","17","13","13","18","11","10","18","13","10","0","0","0","0","0","0","0","0","0","0","0","0","175","128","124","12","16","0","1","1"
"Pune","27251600657","PUSHPA INTERNATIONAL SCHOOL","27","6","2725","272516","Bibwewadi","2725160006","Bibwewadi CRC No. 26","272516006","KATRAJ","2-Urban","2-Rented","1","1","0","0","0","0","0","1-Pucca","28","0","0","9","13","5","1","0","6","28","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","10","10","10","10","2","2","2","2","10","10","10","10","10","10","10","10","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","1-Yes","1-Yes","1-Yes","1-Yes","2-No","1-Yes","15","1-Yes","2-No","1-Yes","1580","0","2-No","0","0","1-Yes","8","1-Yes","1-Yes","1-Yes","NA","1-Yes","1","3-Not Given","2-No","2-No","NA","3-No","2-No","1","1-Yes","2-No","1500","3-Co-educational","137","150","95","71","58","52","34","30","36","27","40","30","36","31","26","19","15","12","10","13","0","0","0","0","0","0","635","487","435","17","28","0","1","1"
"Pune","27251600658","JAIKRANTI SCHOOL AND JR COLLEGE","27","3","2725","272516","Bibwewadi","2725160006","Bibwewadi CRC No. 26","272516006","KATRAJ","2-Urban","2-Rented","2","2","0","0","0","0","0","1-Pucca","14","0","0","0","8","6","0","0","6","14","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","11","11","11","11","1","1","1","1","6","6","6","6","11","11","6","6","1-Yes","1-Yes","1-Yes","2-No","NA","1-Yes","1-Yes","2-No","NA","1-Yes","1-Yes","1-Yes","1-Yes","1-Yes","1-Yes","1-Yes","1-Yes","1-Yes","1-Yes","22","1-Yes","1-Yes","1-Yes","2000","50","1-Yes","5","1","1-Yes","1","1-Yes","1-Yes","1-Yes","NA","1-Yes","1","3-Not Given","2-No","1-Yes","2-No","1- Dedicated","1-Yes","1","1-Yes","1-Yes","1000","3-Co-educational","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","17","0","0","53","36","17","9","14","0","0","1"
"Pune","27251600701","PMC SCHOOL NO. 30 G","17","2","2725","272516","Bibwewadi","2725160002","Bibwewadi CRC No. 22","272516007","K K MARKET","2-Urban","3-Government","1","1","0","0","0","0","0","1-Pucca","9","0","0","2","5","2","0","0","5","9","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","8","8","8","8","0","0","0","0","8","8","8","8","6","6","6","6","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","1-Yes","2-No","1-Yes","2","1-Yes","2-No","1-Yes","950","950","1-Yes","72","72","1-Yes","5","2-No","2-No","2-No","2-No","1-Yes","3","2-Partially(One dose)","2-No","2-No","NA","2-At Cluster level","2-No","1","1-Yes","2-No","260","3-Co-educational","41","24","13","12","15","9","14","13","18","17","21","17","9","22","16","17","0","0","0","0","0","0","0","0","0","0","213","147","131","8","9","0","1","1"
"Pune","27251600702","PMC SCHOOL NO. 39 B","17","2","2725","272516","Bibwewadi","2725160002","Bibwewadi CRC No. 22","272516007","K K MARKET","2-Urban","3-Government","1","1","0","0","0","0","0","1-Pucca","8","0","0","1","5","2","0","0","5","8","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","1","1","1","1","0","0","0","0","7","7","7","7","1","1","0","0","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","1-Yes","2-No","1-Yes","7","1-Yes","2-No","1-Yes","1490","150","1-Yes","310","0","1-Yes","310","2-No","2-No","2-No","2-No","1-Yes","2","1-Complete(Two doses)","1-Yes","2-No","NA","2-At Cluster level","2-No","1","1-Yes","2-No","192","3-Co-educational","10","10","16","8","15","10","16","16","18","12","15","15","16","11","10","14","0","0","0","0","0","0","0","0","0","0","192","116","96","8","8","0","1","1"
"Pune","27251600703","PMC SCHOOL NO. 138 B","17","2","2725","272516","Bibwewadi","2725160004","Bibwewadi CRC No. 24","272516007","K K MARKET","2-Urban","3-Government","2","2","0","0","0","0","0","1-Pucca","14","0","0","2","8","4","0","0","8","14","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","1","1","1","1","1","1","0","0","10","10","8","8","2","1","10","8","1-Yes","2-No","1-Yes","1-Yes","2-No","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","1-Yes","13","1-Yes","2-No","1-Yes","145","0","1-Yes","250","0","1-Yes","3","2-No","1-Yes","1-Yes","NA","1-Yes","2","1-Complete(Two doses)","1-Yes","1-Yes","1-Yes","2-At Cluster level","2-No","1","1-Yes","2-No","427","3-Co-educational","12","10","31","32","25","34","36","29","19","22","22","28","15","27","37","30","0","40","0","0","0","0","0","0","0","0","427","197","252","12","14","0","1","1"
"Pune","27251600704","PMC SCHOOL NO. 99 B","17","2","2725","272516","Bibwewadi","2725160004","Bibwewadi CRC No. 24","272516007","K K MARKET","2-Urban","4-Govt. school in rent free building","2","2","0","0","0","0","0","1-Pucca","14","0","0","2","8","4","0","0","8","14","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","5","5","5","5","0","0","1","1","9","9","8","8","5","6","9","8","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","1-Yes","1-Yes","2-No","1-Yes","2-No","1-Yes","15","1-Yes","2-No","1-Yes","550","1","1-Yes","140","0","2-No","0","2-No","1-Yes","1-Yes","NA","1-Yes","1","2-Partially(One dose)","1-Yes","1-Yes","1-Yes","2-At Cluster level","1-Yes","1","1-Yes","2-No","480","3-Co-educational","38","48","21","19","35","27","33","32","37","27","17","19","33","29","35","30","0","0","0","0","0","0","0","0","0","0","394","249","231","13","14","0","1","1"
"Pune","27251600705","PMC SCHOOL VINI 10","17","2","2725","272516","Bibwewadi","2725160004","Bibwewadi CRC No. 24","272516007","K K MARKET","2-Urban","3-Government","1","1","0","0","0","0","0","1-Pucca","7","0","0","0","5","2","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","18","18","8","8","0","0","0","0","18","18","8","8","0","1","0","1","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","1-Yes","2-No","2-No","0","1-Yes","2-No","1-Yes","1500","0","2-No","0","0","2-No","0","2-No","2-No","1-Yes","NA","1-Yes","2","3-Not Given","1-Yes","1-Yes","1-Yes","2-At Cluster level","2-No","1","2-No","2-No","227","3-Co-educational","0","0","12","10","15","15","20","13","14","13","21","12","15","20","37","19","0","0","0","0","0","0","0","0","0","0","236","134","102","10","7","0","1","1"
"Pune","27251600706","PMC SCHOOL NO. 64 B","17","2","2725","272516","Bibwewadi","2725160004","Bibwewadi CRC No. 24","272516007","K K MARKET","2-Urban","3-Government","10","10","0","0","0","0","0","1-Pucca","10","0","0","2","6","2","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","8","8","8","8","0","0","2","2","27","27","27","27","0","0","0","0","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","1-Yes","2-No","1-Yes","15","1-Yes","2-No","1-Yes","1070","0","1-Yes","50","0","1-Yes","8","2-No","2-No","1-Yes","NA","1-Yes","2","3-Not Given","1-Yes","1-Yes","1-Yes","2-At Cluster level","2-No","1","1-Yes","1-Yes","332","3-Co-educational","33","33","21","17","11","20","21","20","28","24","17","14","23","17","12","21","0","0","0","0","0","0","0","0","0","0","266","166","166","11","10","0","1","1"
"Pune","27251600707","PMC SCHOOL NO. 1 G","17","2","2725","272516","Bibwewadi","2725160004","Bibwewadi CRC No. 24","272516007","K K MARKET","2-Urban","3-Government","1","1","0","0","0","0","0","1-Pucca","16","0","0","2","10","4","0","0","2","16","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","9","9","9","9","0","0","1","1","20","20","26","26","0","0","0","0","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","1-Yes","12","1-Yes","2-No","2-No","0","0","1-Yes","1290","756","1-Yes","14","2-No","2-No","1-Yes","NA","1-Yes","3","1-Complete(Two doses)","1-Yes","1-Yes","1-Yes","2-At Cluster level","2-No","1","1-Yes","2-No","449","3-Co-educational","70","76","40","24","39","26","30","41","26","39","28","36","26","33","16","45","0","0","0","0","0","0","0","0","0","0","449","275","320","13","16","0","1","1"
"Pune","27251600709","PMC SCHOOL NO. 68 G","17","2","2725","272516","Bibwewadi","2725160004","Bibwewadi CRC No. 24","272516007","K K MARKET","2-Urban","3-Government","2","2","0","0","0","0","0","1-Pucca","9","0","0","2","5","2","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","9","9","9","9","0","0","1","1","20","20","26","26","0","0","0","0","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","2-No","2-No","1-Yes","6","1-Yes","2-No","2-No","0","0","2-No","0","0","1-Yes","175","2-No","2-No","1-Yes","NA","1-Yes","1","2-Partially(One dose)","1-Yes","1-Yes","1-Yes","2-At Cluster level","2-No","1","1-Yes","2-No","172","3-Co-educational","27","22","13","14","12","18","7","19","17","16","12","11","10","19","10","26","0","0","0","0","0","0","0","0","0","0","204","108","145","8","9","0","1","1"
"Pune","27251600710","PMC SCHOOL NO. 1 G ENGLISH","17","2","2725","272516","Bibwewadi","2725160004","Bibwewadi CRC No. 24","272516007","K K MARKET","2-Urban","3-Government","1","1","0","0","0","0","0","1-Pucca","22","0","0","4","11","7","0","0","2","20","2","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","10","10","10","10","0","0","0","0","0","0","0","0","10","10","0","0","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","1-Yes","11","1-Yes","2-No","1-Yes","730","10","2-No","0","0","1-Yes","500","2-No","1-Yes","1-Yes","NA","1-Yes","3","1-Complete(Two doses)","1-Yes","1-Yes","1-Yes","2-At Cluster level","2-No","1","1-Yes","2-No","1207","3-Co-educational","140","119","70","78","71","45","57","50","65","60","73","51","50","40","73","61","72","39","0","0","0","0","0","0","0","0","955","671","543","14","22","0","1","1"
"Pune","27251600711","PMC SCHOOL NO. 61 B URDU","17","2","2725","272516","Bibwewadi","2725160004","Bibwewadi CRC No. 24","272516007","K K MARKET","2-Urban","3-Government","1","1","0","0","0","0","0","1-Pucca","4","0","0","0","2","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1-Yes","2-No","1-Yes","2","2","3","3","0","0","0","0","2","2","3","3","0","0","0","0","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","2-No","2-No","1-Yes","4","1-Yes","2-No","1-Yes","178","0","1-Yes","20","0","2-No","0","2-No","2-No","1-Yes","NA","1-Yes","2","3-Not Given","1-Yes","2-No","NA","3-No","2-No","1","1-Yes","2-No","200","3-Co-educational","15","18","6","15","12","13","11","14","12","14","9","11","9","17","11","13","0","0","0","0","0","0","0","0","0","0","167","85","115","6","4","0","1","1"
"Pune","27251600712","ADHAR MUK BADHIR PRATHAMIK","11","2","2725","272516","Bibwewadi","2725160004","Bibwewadi CRC No. 24","272516007","K K MARKET","2-Urban","2-Rented","1","1","0","0","0","0","0","1-Pucca","12","0","0","4","6","2","0","0","11","12","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","6","6","7","7","0","0","0","0","5","5","0","0","6","7","5","0","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","2-No","2-No","1-Yes","4","1-Yes","1-Yes","1-Yes","634","0","2-No","0","0","1-Yes","100","2-No","1-Yes","2-No","1-Yes","1-Yes","2","2-Partially(One dose)","2-No","2-No","NA","1- Dedicated","2-No","1","1-Yes","1-Yes","117","3-Co-educational","22","9","7","4","6","5","9","3","10","2","11","9","8","2","6","4","0","0","0","0","0","0","0","0","0","0","86","79","38","12","12","0","0","1"
"Pune","27251600713","MILENIYAM STAR ENG","27","2","2725","272516","Bibwewadi","2725160004","Bibwewadi CRC No. 24","272516007","K K MARKET","2-Urban","2-Rented","1","1","0","0","0","0","0","1-Pucca","9","0","0","0","9","0","0","0","2","9","0","0","0","0","0","0","0","0","0","0","0","1-Yes","1-Yes","1-Yes","2","2","2","2","0","0","0","0","4","0","2","2","0","0","0","0","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","2-No","2-No","1-Yes","5","1-Yes","2-No","1-Yes","350","0","2-No","0","0","2-No","0","2-No","1-Yes","1-Yes","NA","2-No","0","NA","NA","2-No","NA","2-At Cluster level","2-No","1","1-Yes","2-No","253","3-Co-educational","0","0","31","26","28","24","27","11","15","11","13","10","12","14","12","3","8","8","0","0","0","0","0","0","0","0","253","146","107","10","9","0","1","1"
"Pune","27251600715","YESHWANTRAO CHAVAN SEC","17","7","2725","272516","Bibwewadi","2725160004","Bibwewadi CRC No. 24","272516007","K K MARKET","2-Urban","3-Government","1","1","0","0","0","0","0","1-Pucca","14","0","0","0","0","5","9","0","12","14","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","1","1","1","1","1","1","1","1","14","14","12","12","1","1","1","1","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","2-No","0","1-Yes","2-No","1-Yes","2710","2","1-Yes","160","1","1-Yes","200","2-No","1-Yes","1-Yes","NA","1-Yes","2","3-Not Given","2-No","1-Yes","1-Yes","1- Dedicated","2-No","1","2-No","2-No","667","3-Co-educational","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128","101","134","114","79","105","0","0","0","0","661","341","320","18","14","0","1","1"
"Pune","27251600716","KLINE MEMORIAL SCHOOL OF UBS","27","2","2725","272516","Bibwewadi","2725160004","Bibwewadi CRC No. 24","272516007","K K MARKET","2-Urban","1-Private","1","1","0","0","0","0","0","1-Pucca","31","0","0","5","17","9","0","0","12","31","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","14","14","8","8","0","0","0","0","5","5","3","3","14","8","5","3","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","1-Yes","2-No","1-Yes","1-Yes","2-No","1-Yes","10","1-Yes","3-Yes , but not functional","1-Yes","3122","0","2-No","0","0","1-Yes","1","1-Yes","1-Yes","1-Yes","NA","1-Yes","1","3-Not Given","2-No","2-No","NA","3-No","1-Yes","1","1-Yes","1-Yes","1241","3-Co-educational","0","0","79","80","83","61","78","54","83","59","67","80","71","51","64","48","0","0","0","0","0","0","0","0","0","0","958","525","433","25","31","0","1","1"
"Pune","27251600717","J P TRAST VIDYANIKETAN","27","2","2725","272516","Bibwewadi","2725160004","Bibwewadi CRC No. 24","272516007","K K MARKET","2-Urban","2-Rented","1","1","0","0","0","0","0","1-Pucca","28","0","0","0","20","8","0","0","6","28","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","9","9","6","6","0","0","1","1","3","3","0","0","9","7","3","0","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","2-No","2-No","1-Yes","7","1-Yes","2-No","1-Yes","1720","0","1-Yes","230","0","2-No","0","1-Yes","1-Yes","1-Yes","NA","1-Yes","2","3-Not Given","2-No","1-Yes","2-No","2-At Cluster level","2-No","1","1-Yes","1-Yes","1239","3-Co-educational","0","0","75","56","108","62","81","93","118","79","107","75","117","77","104","99","0","0","0","0","0","0","0","0","0","0","1251","710","541","36","28","0","1","1"
"Pune","27251600718","J P TRUST ENG SECONDARY","27","7","2725","272516","Bibwewadi","2725160004","Bibwewadi CRC No. 24","272516007","K K MARKET","2-Urban","2-Rented","1","1","0","0","0","0","0","1-Pucca","12","0","0","0","0","0","12","0","6","12","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","8","8","6","6","1","1","1","1","1","1","0","0","9","7","1","0","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","2-No","2-No","1-Yes","7","1-Yes","2-No","1-Yes","1716","0","1-Yes","270","0","2-No","0","1-Yes","1-Yes","1-Yes","NA","1-Yes","2","3-Not Given","2-No","1-Yes","2-No","3-No","2-No","1","1-Yes","1-Yes","612","3-Co-educational","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104","93","103","109","104","99","0","0","0","0","612","311","301","20","12","0","1","1"
"Pune","27251600719","KLINE MEMORIAL SCHOOL SEC.","27","7","2725","272516","Bibwewadi","2725160004","Bibwewadi CRC No. 24","272516007","K K MARKET","2-Urban","1-Private","1","1","0","0","0","0","0","1-Pucca","6","0","0","0","0","0","6","0","2","6","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","14","14","8","8","0","0","0","0","5","5","3","3","14","8","5","3","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","1-Yes","10","1-Yes","2-No","1-Yes","3345","0","2-No","0","0","1-Yes","1","1-Yes","1-Yes","1-Yes","NA","1-Yes","2","3-Not Given","2-No","1-Yes","1-Yes","3-No","2-No","1","1-Yes","2-No","295","3-Co-educational","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","47","51","44","41","52","0","0","0","0","294","151","143","13","6","0","1","1"
"Pune","27251600720","SITARAM ABAJI BIBWE MADHYAMIK VIDHYALAY","17","8","2725","272516","Bibwewadi","2725160004","Bibwewadi CRC No. 24","272516007","K K MARKET","2-Urban","4-Govt. school in rent free building","1","1","0","0","0","0","0","1-Pucca","3","0","0","0","0","0","3","0","1","3","0","0","0","0","0","0","0","0","0","0","0","2-No","2-No","1-Yes","10","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","2-No","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","2-No","2-No","1-Yes","10","1-Yes","2-No","2-No","0","0","2-No","0","0","2-No","0","2-No","1-Yes","1-Yes","NA","1-Yes","3","3-Not Given","2-No","2-No","NA","2-At Cluster level","2-No","1","1-Yes","2-No","130","3-Co-educational","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63","31","19","17","0","0","0","0","130","82","48","4","3","0","1","1"
"Pune","27251600721","KIDS R KIDS NATIONAL ENGLISH MEDIUM SCHOOL","27","6","2725","272516","Bibwewadi","2725160004","Bibwewadi CRC No. 24","272516007","K K MARKET","2-Urban","1-Private","1","1","0","0","0","0","0","1-Pucca","12","0","0","5","4","3","0","0","4","12","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","6","6","6","6","1","1","1","1","7","7","7","7","0","0","0","0","1-Yes","1-Yes","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","1-Yes","1-Yes","1-Yes","1-Yes","2-No","1-Yes","14","1-Yes","2-No","1-Yes","50","30","1-Yes","30","30","1-Yes","1","2-No","1-Yes","2-No","1-Yes","2-No","0","NA","NA","1-Yes","2-No","3-No","2-No","1","1-Yes","2-No","250","3-Co-educational","46","44","30","13","18","20","10","5","4","6","7","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","117","116","91","16","12","0","1","1"
"Pune","27251600801","PMC SCHOOL NO. 25 G","17","2","2725","272516","Bibwewadi","2725160008","Bibwewadi CRC No. 28","272516008","LOHIYANAGAR","2-Urban","3-Government","1","1","0","0","0","0","0","1-Pucca","10","0","0","2","5","3","0","0","3","10","0","0","0","0","0","0","0","0","0","0","0","2-No","1-Yes","1-Yes","3","3","3","3","0","0","0","0","3","3","3","3","3","3","3","3","1-Yes","2-No","1-Yes","2-No","NA","2-No","NA","2-No","NA","1-Yes","1-Yes","2-No","NA","2-No","NA","3-Yes , but not functional","1-Yes","2-No","1-Yes","2","1-Yes","1-Yes","1-Yes","400","5","1-Yes","100","0","1-Yes","7","2-No","2-No","1-Yes","NA","1-Yes","2","1-Complete(Two doses)","1-Yes","2-No","NA","2-At Cluster level","2-No","1","1-Yes","2-No","200","3-Co-educational","26","19","12","5","11","9","14","11","16","10","22","15","10","17","13","8","0","0","0","0","0","0","0","0","0","0","173","124","94","8","10","0","1","1"
